kappa,gamma,scheme,dt,perturb,n,m,c,gap,rel_gap,amplitude,cA
256.0,1.0,bures_wasserstein,0.0078125,0.0,380,4144.188921970737,5.910258705951534,2198311385.438261,0.1294073497413736,0.3385416666666781,1513.0262287235926
256.0,1.0,bures_wasserstein,0.0078125,0.0,390,4144.188921970741,6.066406909510109,2198311405.412195,0.1294073509171733,0.33854166666667845,1553.0001688345874
256.0,1.0,bures_wasserstein,0.0078125,0.0,400,4144.188921970745,6.222557697015285,2198311425.386793,0.1294073520930121,0.33854166666667873,1592.9747704359124
256.0,1.0,bures_wasserstein,0.0078125,0.0,410,4144.188921970745,6.37871094056746,2198311445.3620152,0.1294073532688876,0.33854166666667873,1632.9500007852694
256.0,1.0,bures_wasserstein,0.0078125,0.0,420,4144.188921970748,6.53486652153246,2198311465.337841,0.12940735444479867,0.338541666666679,1672.9258295123093
256.0,1.0,bures_wasserstein,0.0078125,0.0,430,4144.18892197075,6.6910243296677585,2198311485.314235,0.1294073556207432,0.3385416666666792,1712.9022283949457
256.0,1.0,bures_wasserstein,0.0078125,0.0,440,4144.188921970754,6.8471842623493515,2198311505.2911744,0.1294073567967198,0.33854166666667945,1752.8791711614335
256.0,1.0,bures_wasserstein,0.0078125,0.0,450,4144.188921970761,7.003346223885625,2198311525.2686377,0.12940735797272726,0.33854166666668006,1792.8566333147196
256.0,1.0,bures_wasserstein,0.0078125,0.0,460,4144.188921970766,7.1595101249067685,2198311545.2465963,0.12940735914876386,0.3385416666666805,1832.8345919761323
256.0,1.0,bures_wasserstein,0.0078125,0.0,470,4144.188921970772,7.315675881819962,2198311565.2250304,0.12940736032482847,0.33854166666668095,1872.8130257459097
256.0,1.0,bures_wasserstein,0.0078125,0.0,480,4144.188921970777,7.47184341632202,2198311585.2039194,0.12940736150091986,0.3385416666666814,1912.7919145784367
256.0,1.0,bures_wasserstein,0.0078125,0.0,490,4144.188921970777,7.628012654962339,2198311605.1832395,0.12940736267703662,0.3385416666666814,1952.7712396703582
256.0,1.0,bures_wasserstein,0.0078125,0.0,500,4144.188921970781,7.7841835287501,2198311625.162981,0.1294073638531782,0.3385416666666817,1992.7509833600252
256.0,1.0,bures_wasserstein,0.0078125,0.0,510,4144.188921970785,7.940355972800415,2198311645.1431265,0.12940736502934352,0.338541666666682,2032.7311290369057
256.0,1.0,bures_wasserstein,0.0078125,0.0,520,4144.188921970785,8.096529926014842,2198311665.1236534,0.12940736620553134,0.338541666666682,2072.711661059799
256.0,1.0,bures_wasserstein,0.0078125,0.0,530,4144.188921970794,8.252705330792455,2198311685.1045613,0.12940736738174155,0.33854166666668273,2112.692564682868
256.0,1.0,bures_wasserstein,0.0078125,0.0,540,4144.188921970799,8.408882132767882,2198311705.0858245,0.1294073685579727,0.33854166666668317,2152.6738259885774
256.0,1.0,bures_wasserstein,0.0078125,0.0,550,4144.188921970801,8.565060280573471,2198311725.067429,0.12940736973422395,0.33854166666668334,2192.655431826808
256.0,1.0,bures_wasserstein,0.0078125,0.0,560,4144.188921970801,8.721239725622882,2198311745.0493627,0.12940737091049456,0.33854166666668334,2232.637369759457
256.0,1.0,bures_wasserstein,0.0078125,0.0,570,4144.188921970806,8.877420421913877,2198311765.0316224,0.12940737208678435,0.3385416666666838,2272.619628009952
256.0,1.0,bures_wasserstein,0.0078125,0.0,580,4144.18892197081,9.033602325848264,2198311785.0141897,0.12940737326309226,0.33854166666668406,2312.602195417155
256.0,1.0,bures_wasserstein,0.0078125,0.0,590,4144.188921970812,9.189785396067268,2198311804.9970536,0.12940737443941763,0.3385416666666842,2352.5850613932203
256.0,1.0,bures_wasserstein,0.0078125,0.0,600,4144.188921970817,9.345969593300783,2198311824.9802103,0.12940737561576024,0.33854166666668467,2392.568215885
256.0,1.0,bures_wasserstein,0.0078125,0.0,610,4144.188921970826,9.502154880229032,2198311844.96365,0.12940737679211953,0.3385416666666854,2432.5516493386317
256.0,1.0,bures_wasserstein,0.0078125,0.0,620,4144.18892197083,9.658341221355549,2198311864.947354,0.12940737796849433,0.3385416666666857,2472.53535266702
256.0,1.0,bures_wasserstein,0.0078125,0.0,630,4144.1889219708355,9.814528582890318,2198311884.931321,0.12940737914488465,0.33854166666668617,2512.519317219921
256.0,1.0,bures_wasserstein,0.0078125,0.0,640,4144.1889219708355,9.97071693264212,2198311904.915536,0.12940738032128954,0.33854166666668617,2552.503534756382
256.0,1.0,bures_wasserstein,0.0078125,0.0,650,4144.188921970839,10.126906239919244,2198311924.8999996,0.12940738149770908,0.33854166666668645,2592.487997419326
256.0,1.0,bures_wasserstein,0.0078125,0.0,660,4144.188921970841,10.283096475437791,2198311944.8846984,0.12940738267414248,0.3385416666666866,2632.472697712074
256.0,1.0,bures_wasserstein,0.0078125,0.0,670,4144.188921970846,10.439287611236868,2198311964.8696322,0.1294073838505897,0.33854166666668706,2672.4576284766376
256.0,1.0,bures_wasserstein,0.0078125,0.0,680,4144.188921970846,10.595479620600084,2198311984.854784,0.12940738502704976,0.33854166666668706,2712.442782873621
256.0,1.0,bures_wasserstein,0.0078125,0.0,690,4144.18892197085,10.75167247798278,2198312004.8401566,0.1294073862035228,0.33854166666668734,2752.428154363591
256.0,1.0,bures_wasserstein,0.0078125,0.0,700,4144.188921970852,10.907866158944499,2198312024.825738,0.12940738738000815,0.3385416666666875,2792.413736689791
256.0,1.0,bures_wasserstein,0.0078125,0.0,710,4144.188921970854,11.06406064008625,2198312044.8115244,0.12940738855650555,0.3385416666666876,2832.3995238620796
256.0,1.0,bures_wasserstein,0.0078125,0.0,720,4144.188921970857,11.220255898992185,2198312064.7975125,0.12940738973301485,0.33854166666668795,2872.385510141999
256.0,1.0,bures_wasserstein,0.0078125,0.0,730,4144.188921970859,11.376451914175272,2198312084.7836914,0.12940739090953535,0.3385416666666881,2912.371690028869
256.0,1.0,bures_wasserstein,0.0078125,0.0,740,4144.188921970863,11.532648665026684,2198312104.7700615,0.12940739208606714,0.3385416666666884,2952.3580582468308
256.0,1.0,bures_wasserstein,0.0078125,0.0,750,4144.188921970866,11.688846131768594,2198312124.7566147,0.12940739326260967,0.33854166666668867,2992.3446097327596
256.0,1.0,bures_wasserstein,0.0078125,0.0,760,4144.18892197087,11.84504429541008,2198312144.7433467,0.12940739443916274,0.338541666666689,3032.33133962498
256.0,1.0,bures_wasserstein,0.0078125,0.0,770,4144.188921970877,12.00124313770594,2198312164.7302556,0.12940739561572623,0.33854166666668956,3072.3182432527196
256.0,1.0,bures_wasserstein,0.0078125,0.0,780,4144.188921970881,12.15744264111815,2198312184.71733,0.12940739679229946,0.3385416666666899,3112.3053161262455
256.0,1.0,bures_wasserstein,0.0078125,0.0,790,4144.188921970883,12.313642788779799,2198312204.704568,0.12940739796888232,0.33854166666669,3152.2925539276275
256.0,1.0,bures_wasserstein,0.0078125,0.0,800,4144.188921970886,12.469843564461256,2198312224.691968,0.12940739914547472,0.33854166666669033,3192.2799525020805
256.0,1.0,bures_wasserstein,0.0078125,0.0,810,4144.188921970888,12.626044952538486,2198312244.6795235,0.12940740032207626,0.33854166666669044,3232.2675078498514
256.0,1.0,bures_wasserstein,0.0078125,0.0,820,4144.188921970892,12.782246937963295,2198312264.667234,0.12940740149868696,0.3385416666666908,3272.2552161186027
256.0,1.0,bures_wasserstein,0.0078125,0.0,830,4144.188921970892,12.938449506235365,2198312284.6550894,0.12940740267530615,0.3385416666666908,3312.2430735962525
256.0,1.0,bures_wasserstein,0.0078125,0.0,840,4144.188921970897,13.094652643375971,2198312304.643097,0.1294074038519343,0.3385416666666912,3352.2310767042477
256.0,1.0,bures_wasserstein,0.0078125,0.0,850,4144.188921970897,13.250856335903295,2198312324.63124,0.12940740502857045,0.3385416666666912,3392.2192219912426
256.0,1.0,bures_wasserstein,0.0078125,0.0,860,4144.188921970901,13.407060570809136,2198312344.619527,0.12940740620521504,0.3385416666666915,3432.207506127138
256.0,1.0,bures_wasserstein,0.0078125,0.0,870,4144.188921970908,13.563265335536965,2198312364.607952,0.12940740738186782,0.3385416666666921,3472.195925897462
256.0,1.0,bures_wasserstein,0.0078125,0.0,880,4144.188921970912,13.719470617961267,2198312384.596507,0.1294074085585282,0.3385416666666924,3512.1844781980835
256.0,1.0,bures_wasserstein,0.0078125,0.0,890,4144.1889219709155,13.875676406368054,2198312404.5851903,0.12940740973519613,0.3385416666666927,3552.173160030221
256.0,1.0,bures_wasserstein,0.0078125,0.0,900,4144.188921970921,14.031882689436435,2198312424.5740037,0.12940741091187172,0.33854166666669316,3592.1619684957263
256.0,1.0,bures_wasserstein,0.0078125,0.0,910,4144.1889219709265,14.188089456221222,2198312444.562941,0.12940741208855464,0.3385416666666936,3632.150900792632
256.0,1.0,bures_wasserstein,0.0078125,0.0,920,4144.188921970934,14.34429669613649,2198312464.5520005,0.12940741326524471,0.33854166666669416,3672.1399542109407
256.0,1.0,bures_wasserstein,0.0078125,0.0,930,4144.188921970937,14.500504398940045,2198312484.5411735,0.12940741444194148,0.3385416666666945,3712.1291261286506
256.0,1.0,bures_wasserstein,0.0078125,0.0,940,4144.188921970943,14.656712554718666,2198312504.530466,0.12940741561864527,0.33854166666669494,3752.1184140079777
256.0,1.0,bures_wasserstein,0.0078125,0.0,950,4144.188921970943,14.812921153874203,2198312524.5198665,0.12940741679535545,0.33854166666669494,3792.107815391795
256.0,1.0,bures_wasserstein,0.0078125,0.0,960,4144.1889219709465,14.969130187110345,2198312544.5093813,0.12940741797207234,0.3385416666666952,3832.0973279002474
256.0,1.0,bures_wasserstein,0.0078125,0.0,970,4144.188921970948,15.125339645420077,2198312564.4990034,0.12940741914879553,0.3385416666666954,3872.0869492275388
256.0,1.0,bures_wasserstein,0.0078125,0.0,980,4144.188921970952,15.281549520073852,2198312584.488734,0.1294074203255251,0.33854166666669566,3912.0766771389053
256.0,1.0,bures_wasserstein,0.0078125,0.0,990,4144.188921970959,15.437759802608282,2198312604.478573,0.1294074215022611,0.3385416666666963,3952.0665094677192
256.0,1.0,bures_wasserstein,0.0078125,0.0,1000,4144.188921970961,15.593970484815415,2198312624.4685073,0.12940742267900268,0.3385416666666964,3992.0564441127453
256.0,1.0,bures_wasserstein,0.0078125,0.0,1010,4144.1889219709665,15.750181558732574,2198312644.458547,0.12940742385575046,0.3385416666666968,4032.046479035538
256.0,1.0,bures_wasserstein,0.0078125,0.0,1020,4144.188921970968,15.90639301663268,2198312664.4486814,0.12940742503250383,0.338541666666697,4072.0366122579653
256.0,1.0,bures_wasserstein,0.0078125,0.0,1030,4144.188921970968,16.062604851015053,2198312684.4389095,0.1294074262092627,0.338541666666697,4112.0268418598525
256.0,1.0,bures_wasserstein,0.0078125,0.0,1040,4144.188921970968,16.218817054596627,2198312704.429233,0.1294074273860272,0.338541666666697,4152.017165976736
256.0,1.0,bures_wasserstein,0.0078125,0.0,1050,4144.18892197097,16.375029620303653,2198312724.41965,0.1294074285627972,0.33854166666669716,4192.007582797734
256.0,1.0,bures_wasserstein,0.0078125,0.0,1060,4144.188921970976,16.531242541263744,2198312744.410163,0.12940742973957284,0.3385416666666976,4231.9980905635175
256.0,1.0,bures_wasserstein,0.0078125,0.0,1070,4144.188921970977,16.687455810798262,2198312764.4007597,0.12940743091635343,0.33854166666669777,4271.988687564354
256.0,1.0,bures_wasserstein,0.0078125,0.0,1080,4144.188921970983,16.843669422415164,2198312784.39145,0.1294074320931395,0.3385416666666982,4311.979372138281
256.0,1.0,bures_wasserstein,0.0078125,0.0,1090,4144.188921970985,16.999883369802077,2198312804.3822207,0.12940743326993032,0.3385416666666983,4351.970142669331
256.0,1.0,bures_wasserstein,0.0078125,0.0,1100,4144.18892197099,17.156097646819745,2198312824.3730803,0.12940743444672637,0.33854166666669877,4391.960997585854
256.0,1.0,bures_wasserstein,0.0078125,0.0,1110,4144.188921970994,17.31231224749575,2198312844.3640213,0.12940743562352722,0.3385416666666991,4431.951935358911
256.0,1.0,bures_wasserstein,0.0078125,0.0,1120,4144.188921970997,17.468527166018518,2198312864.3550434,0.12940743680033284,0.3385416666666994,4471.94295450074
256.0,1.0,bures_wasserstein,0.0078125,0.0,1130,4144.188921971003,17.624742396731612,2198312884.346147,0.12940743797714327,0.3385416666666998,4511.934053563292
256.0,1.0,bures_wasserstein,0.0078125,0.0,1140,4144.188921971005,17.780957934128242,2198312904.337326,0.1294074391539581,0.3385416666667,4551.925231136829
256.0,1.0,bures_wasserstein,0.0078125,0.0,1150,4144.188921971005,17.937173772846034,2198312924.32858,0.12940744033077736,0.3385416666667,4591.916485848584
256.0,1.0,bures_wasserstein,0.0078125,0.0,1160,4144.1889219710065,18.093389907662008,2198312944.3199105,0.12940744150760114,0.3385416666667001,4631.907816361473
256.0,1.0,bures_wasserstein,0.0078125,0.0,1170,4144.18892197101,18.249606333487833,2198312964.311319,0.1294074426844295,0.33854166666670044,4671.899221372884
256.0,1.0,bures_wasserstein,0.0078125,0.0,1180,4144.188921971016,18.405823045365228,2198312984.3028026,0.1294074438612623,0.3385416666667009,4711.890699613497
256.0,1.0,bures_wasserstein,0.0078125,0.0,1190,4144.188921971019,18.56204003846154,2198313004.294355,0.12940744503809912,0.33854166666670116,4751.882249846153
256.0,1.0,bures_wasserstein,0.0078125,0.0,1200,4144.188921971023,18.71825730806553,2198313024.2859793,0.1294074462149402,0.33854166666670144,4791.873870864775
256.0,1.0,bures_wasserstein,0.0078125,0.0,1210,4144.188921971028,18.8744748495834,2198313044.2776747,0.12940744739178545,0.3385416666667019,4831.86556149335
256.0,1.0,bures_wasserstein,0.0078125,0.0,1220,4144.18892197103,19.030692658534832,2198313064.269434,0.12940744856863448,0.33854166666670205,4871.857320584916
256.0,1.0,bures_wasserstein,0.0078125,0.0,1230,4144.188921971032,19.18691073054937,2198313084.2612624,0.12940744974548754,0.3385416666667022,4911.849147020638
256.0,1.0,bures_wasserstein,0.0078125,0.0,1240,4144.188921971036,19.343129061362788,2198313104.2531586,0.12940745092234462,0.3385416666667025,4951.841039708873
256.0,1.0,bures_wasserstein,0.0078125,0.0,1250,4144.188921971037,19.499347646813725,2198313124.245117,0.12940745209920537,0.33854166666670266,4991.832997584313
256.0,1.0,bures_wasserstein,0.0078125,0.0,1260,4144.188921971041,19.655566482840374,2198313144.2371426,0.12940745327607006,0.33854166666670293,5031.825019607135
256.0,1.0,bures_wasserstein,0.0078125,0.0,1270,4144.188921971043,19.811785565477333,2198313164.229229,0.12940745445293833,0.3385416666667031,5071.817104762196
256.0,1.0,bures_wasserstein,0.0078125,0.0,1280,4144.188921971054,19.968004890852598,2198313184.221386,0.12940745562981074,0.338541666666704,5111.809252058264
256.0,1.0,bures_wasserstein,0.0078125,0.0,1290,4144.188921971057,20.12422445518464,2198313204.213598,0.1294074568066864,0.33854166666670427,5151.8014605272665
256.0,1.0,bures_wasserstein,0.0078125,0.0,1300,4144.188921971065,20.280444254779606,2198313224.2058735,0.12940745798356582,0.3385416666667049,5191.793729223578
256.0,1.0,bures_wasserstein,0.0078125,0.0,1310,4144.188921971074,20.436664286028616,2198313244.1982107,0.12940745916044885,0.3385416666667056,5231.786057223325
256.0,1.0,bures_wasserstein,0.0078125,0.0,1320,4144.188921971081,20.592884545405216,2198313264.190604,0.1294074603373352,0.3385416666667062,5271.778443623734
256.0,1.0,bures_wasserstein,0.0078125,0.0,1330,4144.188921971085,20.749105029462854,2198313284.183051,0.1294074615142247,0.3385416666667065,5311.77088754249
256.0,1.0,bures_wasserstein,0.0078125,0.0,1340,4144.188921971092,20.905325734832484,2198313304.1755586,0.12940746269111775,0.3385416666667071,5351.763388117115
256.0,1.0,bures_wasserstein,0.0078125,0.0,1350,4144.188921971096,21.061546658220287,2198313324.168118,0.12940746386801386,0.33854166666670743,5391.755944504393
256.0,1.0,bures_wasserstein,0.0078125,0.0,1360,4144.188921971097,21.21776779640542,2198313344.160731,0.12940746504491313,0.33854166666670754,5431.748555879786
256.0,1.0,bures_wasserstein,0.0078125,0.0,1370,4144.188921971101,21.373989146237875,2198313364.1533995,0.12940746622181565,0.3385416666667079,5471.741221436895
256.0,1.0,bures_wasserstein,0.0078125,0.0,1380,4144.188921971103,21.53021070463646,2198313384.1461196,0.12940746739872125,0.338541666666708,5511.733940386933
256.0,1.0,bures_wasserstein,0.0078125,0.0,1390,4144.1889219711065,21.686432468586744,2198313404.1388946,0.12940746857563004,0.3385416666667083,5551.726711958206
256.0,1.0,bures_wasserstein,0.0078125,0.0,1400,4144.18892197111,21.842654435139195,2198313424.1317215,0.12940746975254191,0.3385416666667086,5591.719535395633
256.0,1.0,bures_wasserstein,0.0078125,0.0,1410,4144.188921971119,21.998876601407304,2198313444.1246047,0.12940747092945706,0.3385416666667093,5631.712409960269
256.0,1.0,bures_wasserstein,0.0078125,0.0,1420,4144.188921971123,22.15509896456578,2198313464.117533,0.12940747210637493,0.33854166666670965,5671.705334928839
256.0,1.0,bures_wasserstein,0.0078125,0.0,1430,4144.188921971125,22.311321521848924,2198313484.1105094,0.12940747328329558,0.33854166666670976,5711.698309593324
256.0,1.0,bures_wasserstein,0.0078125,0.0,1440,4144.188921971127,22.46754427054887,2198313504.103534,0.12940747446021908,0.33854166666670993,5751.69133326051
256.0,1.0,bures_wasserstein,0.0078125,0.0,1450,4144.188921971134,22.623767208014,2198313524.0966134,0.1294074756371458,0.33854166666671054,5791.6844052515835
256.0,1.0,bures_wasserstein,0.0078125,0.0,1460,4144.188921971134,22.779990331647454,2198313544.0897326,0.12940747681407486,0.33854166666671054,5831.677524901747
256.0,1.0,bures_wasserstein,0.0078125,0.0,1470,4144.188921971136,22.93621363890555,2198313564.082899,0.12940747799100671,0.33854166666671065,5871.67069155982
256.0,1.0,bures_wasserstein,0.0078125,0.0,1480,4144.1889219711375,23.092437127296385,2198313584.0761147,0.12940747916794146,0.3385416666667108,5911.663904587874
256.0,1.0,bures_wasserstein,0.0078125,0.0,1490,4144.188921971139,23.248660794378456,2198313604.0693746,0.1294074803448788,0.338541666666711,5951.657163360884
256.0,1.0,bures_wasserstein,0.0078125,0.0,1500,4144.188921971145,23.404884637759288,2198313624.062684,0.12940748152181908,0.3385416666667114,5991.650467266377
256.0,1.0,bures_wasserstein,0.0078125,0.0,1510,4144.188921971148,23.561108655094113,2198313644.056035,0.1294074826987618,0.3385416666667117,6031.643815704092
256.0,1.0,bures_wasserstein,0.0078125,0.0,1520,4144.1889219711575,23.717332844084652,2198313664.0494375,0.12940748387570752,0.3385416666667125,6071.63720808567
256.0,1.0,bures_wasserstein,0.0078125,0.0,1530,4144.188921971159,23.873557202477862,2198313684.0428743,0.12940748505265529,0.3385416666667126,6111.630643834332
256.0,1.0,bures_wasserstein,0.0078125,0.0,1540,4144.188921971167,24.02978172806476,2198313704.0363603,0.12940748622960593,0.3385416666667132,6151.624122384576
256.0,1.0,bures_wasserstein,0.0078125,0.0,1550,4144.188921971167,24.1860064186793,2198313724.0298815,0.12940748740655866,0.3385416666667132,6191.6176431818985
